"Embedded Systems
                        Indian Institute Of Science                    Bangalore",
"Human Resources (HR)
                        Mahindra Holidays & Resorts India Limited                    Mumbai",
"Junior Architect/Junior Interior Designer
                        Mahindra Holidays & Resorts India Limited                    Mumbai",
"Sales Operations & MIS
                        Mahindra Holidays & Resorts India Limited                    Mumbai",
"Business Development - User Experience
                        Mahindra Holidays & Resorts India Limited                    Mumbai",
"Mobile App Development
                        Indian Institute Of Technology - Delhi                    Delhi",
"IT Support
                        CaratLane Trading Private Limited                    Chennai",
"Human Resources (HR)
                        Restaurant Brands Asia Limited (Formerly Known As Burger King India Ltd)                    Mumbai",
"Business Development (Sales)
                        Decathlon Sports India Private Limited                    Delhi",
"Event Management
                        Times Internet Ltd.                    Work From Home",
"Content Writing
                        Times Internet Ltd.                    Work From Home",
"Software Testing
                        CaratLane Trading Private Limited                    Chennai",
"Social Media Marketing
                        Times Internet                    DelhiNoida",
"Marketing
                        Decathlon Sports India                    Chennai",
"Marketing
                        Decathlon Sports India                    Gurgaon",
"Business Development (Sales)
                        Decathlon Sports India                    Gurgaon",
"Business Development (Sales)
                        Jindal Stainless                    BangaloreMumbai",
"Human Resources (HR)
                        Bagzone Lifestyles Private Limited                    Mumbai",
"Computational Fluid Dynamics Multiphase Simulations
                        IIT Madras                    Chennai",
"Human Resources (HR)
                        HCL Technologies                    DelhiLucknow",
"UGC NET Content Development (Paper 2 Education)
                        GradeStack Learning Private Limited                    Work From Home",
"UGC NET Content Development (Computer Application)
                        GradeStack Learning Private Limited                    Work From Home",
"Business Development (Sales)
                        Delhivery Private Limited                    Bangalore",
"UGC NET Content Development (English)
                        GradeStack Learning Private Limited                    Work From Home",
"Content Development (Economics)
                        GradeStack Learning Private Limited                    Work From Home",
"Software Project Management
                        IIT Bombay                    Work From Home",
"Social Media Management
                        Times Internet                    Work From Home",
"Human Resources (HR)
                        MakeMyTrip                    Gurgaon",
"Retail Sales And Customer Interaction
                        Decathlon Sports India                    GhaziabadGreater NoidaNoidaChipyana Khurd Urf Tigri",
"Research Assistance (Automobile Electronics)
                        Indian Institute Of Science                    Bangalore",
"Research Assistance (CATIA & Vehicle Dynamics)
                        Indian Institute Of Science                    Bangalore",
"Marketing
                        UpGrad (UpGrad Education Private Limited)                    Mumbai",
"Business Research
                        Taylor & Francis India                    Delhi",
"Operations
                        WWF-India                    Delhi",
"Human Resources (HR)
                        Aditya Birla Fashion & Retail                    Mumbai",
"Accounts
                        Bhaichung Bhutia Football Schools                    FaridabadDelhiGhaziabadNoida",
"Media & Public Relations (PR)
                        Aam Aadmi Party                    Work From Home",
"Database Management
                        Times Internet                    Work From Home",
"Marketing
                        Times Internet                    Work From Home",
"Marketing
                        BYJU'S The Learning App                    Jammu",
"Videography
                        Unacademy                    DelhiBangalore",
"Sales
                        EazyDiner                    Panaji",
"Human Resources (HR)
                        XpressBees Logistics                    Delhi",
"Market Research
                        Think & Learn Private Limited (BYJU'S)                    Ahmedabad",
"Business Development (Sales)
                        Decathlon Sports India                    Gurgaon",
"Finance
                        Hyatt                    Ahmedabad",
"Human Resources (HR)
                        HCL Technologies                    Work From Home",
"Business Development (Sales)
                        Times Internet                    Work From Home",
"Content Writing
                        Justdial Limited                    Mumbai",
"Operations
                        Vadilal Dairy International Limited                    Mumbai",
"Human Resources (HR)
                        Aam Aadmi Party                    Work From Home",
"Volunteering (Youth For Nature Conservation Programme)
                        WWF-India                    Work From Home",
"Event Management
                        Times Internet Limited                    Noida",
"Law/Legal
                        Biocon Limited                    Bangalore",
"Influencer Marketing
                        LBB (Little Black Book)                    Delhi",
"Marketing
                        Decathlon Sports                    Bangalore",
"Molecular Biology
                        Indian Institute Of Science                    Bangalore",
"Human Resources (HR)
                        Lenskart                    Bangalore",
"Graphic Design
                        Purplle                    Mumbai",
"Digital Marketing
                        Pureplay Skin Sciences (India) Private Limited                    Mumbai",
"Marketing
                        Reliance Industries Limited                    ThaneNavi MumbaiMumbai",
"Office Admissions
                        Azim Premji Foundation                    Bangalore",
"Human Resources (HR)
                        PhonePe Private Limited                    Bangalore",
"Marketing
                        Amity University Rajasthan                    Jaipur",
"Human Resources (HR)
                        Volvo Group                    Bangalore",
"Sports Retail Management
                        Decathlon Sports India                    SiliguriDarjeelingJalpaiguri",
"Full Stack Development (MERN Stack)
                        IIT Bombay                    Work From Home",
"UI/UX Design
                        IIT Bombay                    Work From Home",
"Marketing
                        BYJU'S The Learning App                    TirupatiVelloreChengalpattuKanchipuramChittoorJolarpettaiJolarpetThiruvallurKatpadi",
"CSIR NET Content Development (Mathematical Sciences)
                        GradeStack Learning Private Limited                    Noida",
"Marketing
                        BYJU'S The Learning App                    PuneLonavala",
"Human Resources (HR)
                        Fabindia Overseas Private Limited                    Mumbai",
"Operations
                        OYO Rooms                    Indore",
"Operations
                        OYO Rooms                    Coimbatore",
"Human Resources (HR)
                        Fashion TV India                    Mumbai",
"Human Resources (HR)
                        HCL Technologies                    PuneNagpur",
"Graphic Design
                        Fashion TV India                    Work From Home",
"Business Development (Sales)
                        Century Plyboards (India) Limited                    AhmedabadAnandNagpur",
"Law/Legal
                        Mahindra Holidays & Resorts India Limited                    Mumbai",
"Business Development (Sales)
                        Mahindra Holidays & Resorts India Limited                    Mumbai",
"Business Development (Badminton/Tennis/TT/Squash)
                        Decathlon Sport India Private Limited                    PunePimpri-ChinchwadWakad",
"Marketing
                        Decathlon Sports India                    Lucknow",
"Visual Merchandising
                        CaratLane Trading Private Limited                    Mumbai",
"Operations
                        PDP Media                    Mumbai",
"Soft Skill Training
                        Brudite Private Limited                    Jaipur",
"Human Resources (HR)
                        PathMakers Human Resource Consulting Private Limited                    Hyderabad",
"Digital Marketing
                        Exnovation Infolabs Private Limited                    Kolkata",
"Marketing
                        BrandGlobal Impex And Consultancy LLP                    Work From Home",
"Marketing
                        Laqshya Media Group                    Mumbai",
"Digital Marketing
                        Wisdom International                    Delhi",
"Operations
                        BrightCHAMPS                    Work From Home",
"Business Development (Sales)
                        SSSI Online Tutoring Services                    Noida",
"Customer Success
                        Relevel                    Work From Home",
"Business Development (Sales)
                        Valuedrive Technologies Private Limited (Spinny)                    DelhiGurgaonBangaloreMumbai",
"Business Development (Sales)
                        Ganpathy Manpower Private Limited                    Vadodara",
"Business Development (Sales)
                        BLAZE SALES & SERVICE                    DelhiRohtakSonipatPanipat",
"Social Media Marketing
                        Markett Lakshmi                    Work From Home",
"Business Development (Sales)
                        Markett Lakshmi                    Work From Home",
"Social Media Marketing
                        9Growers                    Delhi",
"Human Resources (HR)
                        Aaans Services Private Limited                    Work From Home",
"Digital Marketing
                        Www.arthasarathi.com (A Portal Owned By TrEduCon Solutions Private Limited)                    Work From Home",
"Accounts
                        Godavari Food Products                    Bargarh",
"Accounts
                        Naveen Upadhyaya & Associates                    Delhi",
"Marketing
                        D'you                    Delhi",
"Social Media Marketing
                        Scratch                    Ahmedabad",
"NFT Design
                        Ashutosh  Rai                    Work From Home",
"Marketing
                        ADVANCE ELECTRICALS                    Delhi",
"Content Writing
                        Ikounselor                    Work From Home",
"Business Development (Sales)
                        PDP Media                    Mumbai",
"Frontend Development - React
                        FLZ Private Limited                    Work From Home",
"Content Writing
                        TheTaxTellers                    Work From Home",
"Graphic Design
                        The Soul Proprietor                    Work From Home",
"Business Development (Sales)
                        Korporate Ladders Career Management Services LLP                    Work From Home",
"Customer Service
                        Conzura Soft Solutions                    Work From Home",
"Product Design
                        Efficient Innovations Private Limited                    Mumbai",
"Data Management
                        Greek House                    Work From Home",
"Business Development (Sales)
                        Neerav Harsh                    Work From Home",
"Business Development (Sales)
                        Rephlexion                    Pune",
"Law/Legal
                        VAS Legal                    Work From Home",
"Academic Research Writing
                        Aman Jain                    Work From Home",
"Digital Marketing
                        Nextra Online Services Private Limited                    Gurgaon",
"Graphic Design
                        Street Style Store                    Work From Home",
"Marketing
                        TINO IQ                    Work From Home",
"Business Development (Sales)
                        Digi Folks                    DelhiGurgaonNoida",
"Graphic Design
                        Mohini Singh                    Work From Home",
"Search Engine Optimization (SEO)
                        Mohini Singh                    Work From Home",
"Web Development
                        Genius Vision Digital Private Limited                    Chandigarh",
"Mobile App Development
                        Raydius Digital                    Work From Home",
"Digital Marketing
                        Raydius Digital                    Work From Home",
"Technical Content Writing
                        Snowball Innovation Labs                    Work From Home",
"Media & Public Relations (PR)
                        KM Technology                    Jaipur",
"Graphic Design
                        Aarav Educational And Employment Research Organization                    Delhi",
"Data Analytics
                        R2i2 Technologies                    Work From Home",
"Web Development
                        Exoticamp                    Work From Home",
"Content Writing
                        Fixigo                    DelhiNoida",
"Graphic Design
                        Fixigo                    DelhiNoida",
"Social Media Marketing
                        Poulomi Ghosh                    Work From Home",
"Business Development (Sales)
                        Valtree Global Private Limited                    Hyderabad",
"Human Resources (HR)
                        SM Express Logistics Private Limited                    Mumbai",
"JavaScript React Development
                        Ekayaa Consulting Private Limited                    Work From Home",
"Business Development (Sales)
                        Chalo Overseas                    Work From Home",
"Business Development (Sales)
                        Zcientia Labs Private Limited                    Bangalore",
"Journalism And Mass Communication
                        EGIYOK (All Agri Online Private Limited)                    Mohali",
"Teaching
                        Dridhsankalp Foundation                    Ranchi",
"Talent Acquisition
                        Magic Billion                    Noida",
"Teaching
                        Dridhsankalp Foundation                    Delhi",
"Business Development (Sales)
                        Rise Retail & Payment Solutions Private Limited                    Pune",
"Social Media Management
                        Doctunes Audiotech Private Limited                    Work From Home",
"Data Science (UI)
                        Techolution                    Work From Home",
"Social Media Marketing
                        Shubhangi Madan                    Work From Home",
"Web Development
                        Market Shapers Web Solution                    Work From Home",
"Content Writing
                        Shubhangi Madan                    Work From Home",
"Business Development (Sales)
                        Delhi Kids Fashion Week                    Delhi",
"Content Writing
                        Viddya Ragotra                    Work From Home",
"Videography
                        Genesis                    Work From Home",
"Web Development
                        Genesis                    Work From Home",
"Acting
                        Genesis                    Work From Home",
"Digital Marketing
                        Genesis                    Work From Home",
"Human Resources (HR)
                        Genesis                    Work From Home",
"Talent Acquisition
                        Spottabl                    Work From Home",
"Online Teaching (Any Subjects)
                        Bisjhintus Private Limited                    Work From Home",
"Operations
                        Rise Retail & Payment Solutions Private Limited                    Pune",
"Social Media Marketing
                        Corpseed                    Noida",
"Marketing
                        Volks Vita Private Limited                    ThaneMumbai",
"ICWA Accounting
                        Enable Careers                    Mumbai",
"Digital Marketing
                        Anand Trading Company                    Aligarh",
"Graphic Design
                        Bleap Strategic Marketing & Brand Consultants                    Chennai",
"Business Development (Sales)
                        Rating Technology Private Limited                    Kolkata",
"Business Development (Sales)
                        IBrew Tea                    Kolkata",
"Social Media Marketing
                        Exnovation Infolabs Private Limited                    Kolkata",
"Business Development (Sales)
                        Teamlease Edtech                    Greater Noida",
"Web Development
                        Qloron Technology                    PuneHyderabadBhopalNagpurBangalore",
"Digital Marketing
                        Lotus Wireless Technologies India Private Limited                    Work From Home",
"Marketing
                        PlantMade                    GurgaonDelhi",
"Accounts
                        Kotton Culture                    Indore",
"Content Writing
                        Xfinite Technologies Private Limited                    Work From Home",
"Human Resources (HR)
                        BharatPe                    Gurgaon",
"Loyalty And Strategic Alliances
                        Xfinite Technologies Private Limited                    Work From Home",
"Mobile App Development
                        Ketsaal Retails LLP                    Noida",
"Graphic Design
                        Lakshmi Educational Aid Foundation                    Bangalore",
"Social Media Marketing
                        Lakshmi Educational Aid Foundation                    Bangalore",
"Human Resources (HR)
                        Niswarth – The Selfless                    Work From Home",
"Graphic Design
                        Royal Creation                    Delhi",
"Culinary Arts
                        Neha Valvi                    Mumbai",
"Web Development
                        Project42 Labs                    ChennaiBangaloreGreater NoidaNoidaPunhana",
"Artificial Intelligence (AI) & Machine Learning
                        Bobble Keyboard                    Gurgaon",
"Video Making/Editing
                        Sonu Nigam                    Work From Home",
"Social Media Marketing
                        Vishal Sankalp                    Work From Home",
"Graphic Design
                        Rev Box Technologies India Private Limited                    Bangalore",
"Graphic Design
                        Sonu Nigam                    Work From Home",
"Dance Facilitation
                        CreateJoy Technologies Private Limited                    Work From Home",
"Business Development (Sales)
                        The Rising Consultancy                    Work From Home",
"Human Resources (HR)
                        Darwin Talent Seekers                    Work From Home",
"Digital Marketing
                        Findmycollege Private Limited                    Work From Home",
"Business Development (Sales)
                        Skillz4life                    Vadodara",
"Graphic Design
                        UpBrinGO                    Work From Home",
"Business Research
                        RoundGlass Foundation                    Work From Home",
"Dietetics/Nutrition
                        Ananta                    Gurgaon",
"Content Writing
                        TokSkill Learn                    Bangalore",
"Graphic Design
                        Digi Sidekick                    Work From Home",
"Fundraising (Financial Growth)
                        Badlav Seva Samiti (NGO)                    Work From Home",
"Social Media Marketing
                        Lucid Labs Private Limited                    Work From Home",
"Finance And Market Research Analysis
                        CASPR India                    Pune",
"Digital Marketing
                        Carisma Solutions Private Limited                    Chennai",
"Marketing
                        TechEra Knowledge And Careers                    Work From Home",
"Web Development
                        Aantriksh                    Work From Home",
"Accounts & Taxation
                        N S H & Associates                    North 24 Parganas",
"Photography
                        Amounee                    Ahmedabad",
"Digital Marketing
                        Ultramile                    Mumbai",
"Graphic Design/Editing
                        Amounee                    Ahmedabad",
"Social Media Marketing
                        Quantum IT                    Work From Home",
"Search Engine Optimization (SEO)
                        Quantum IT                    Work From Home",
"Python Development
                        Aantriksh                    Work From Home",
"Web Development
                        Letstream Ventures Private Limited                    Work From Home",
"Teaching
                        Childrenwise                    Work From Home",
"Marketing
                        Examination Warrior                    Work From Home",
"Digital Marketing
                        Champak Textiles Private Limited                    Work From Home",
"Copywriting Training (English)
                        Clevertize Private Limited                    Work From Home",
"Accounting and Finance
                        CENTRE FOR EDUCATION AND COMMUNICATION                    Delhi",
"C++ Development
                        Wobot Intelligence Private Limited                    Work From Home",
"Graphic Design
                        Zags Consultants                    Work From Home",
"Social Media Marketing
                        Newton House Experimental Learning                    Work From Home",
"Mobile App Development
                        Clever Fox Publishing                    Bangalore",
"Service Desk Operations
                        ZNet Technologies Private Limited                    Jaipur",
"Test Engineering
                        Great Future Technology Private Limited                    Work From Home",
"QT/QML Software Development
                        Vyorius                    Work From Home",
"Web Development
                        Wealthisle Future Private Limited                    Work From Home",
"Business Development (Sales)
                        Dreams For Life Welfare Foundation                    Work From Home",
"Business Development (Sales)
                        KaunsaCollege (Masterprep Education Limited)                    Work From Home",
"Telecalling (Data Filtration)
                        Lead Mines Media                    Work From Home",
"Telecalling (Data Filtration)
                        Lead Mines Media                    Work From Home",
"Outbound Cold Calling
                        Lead Mines Media                    Work From Home",
"Content Writing
                        Aone Seo Service Pvt Ltd                    Ahmedabad",
"Call Center Operations (Cold Calling)
                        Lead Mines Media                    Work From Home",
"Call Center Operations (Lead Calling)
                        Lead Mines Media                    Work From Home",
"Telecalling (Lead Generation Data)
                        Lead Mines Media                    Work From Home",
"Python Development (Data Mining/Web Scraping)
                        Ignis Tech Solutions                    Work From Home",
"Social Media Marketing
                        Savram Foundation                    Work From Home",
"Chef
                        Street Style Store                    Work From Home",
"Graphic Design
                        Connectixx Technology Solution                    Work From Home",
"Content Writing
                        Connectixx Technology Solution                    Work From Home",
"Graphic Design
                        Naman Jain                    Work From Home",
"Web Development
                        Shivalayam Software Solutions                    Work From Home",
"Content Writing
                        Appyhigh Technology                    Work From Home",
"Digital Marketing
                        StreamMoney                    Work From Home",
"Site Supervising
                        Sathwik Ventures                    Visakhapatnam",
"Carnatic Classical Instrumental
                        Padaayi                    Hyderabad",
"Business Development (Sales)
                        Foxhog Ventures Corporation                    Ahmedabad",
"UI/UX Design
                        Investix                    Bangalore",
"Business Development (Sales)
                        Asom Cha (Specialty Tea & Food Products Private Limited)                    Gurgaon",
"Human Resources (HR)
                        Ict Direct India Pvt Ltd                    Mumbai",
"Singing
                        Future Lab Studio                    Gurgaon",
"Mobile App Development
                        SmartCricket                    Bangalore",
"Academic Content Writing (Finance & Management)
                        LEGACY Research Solutions                    Work From Home",
"Python UI Development
                        Blurgs                    Bangalore",
"Human Resources (HR)
                        Target HR                    Work From Home",
"Business Development (Sales)
                        TokSkill Learn                    Bangalore",
"Sports Event Operations
                        GetSetPlay Solutions Private Limited                    Mumbai",
"Web Development
                        Ganpati Earth Movers                    DelhiNoida",
"Content Development (English)
                        Automaticable                    Work From Home",
"Graphic Design
                        TokSkill Learn                    Bangalore",
"Content Creation (YouTube)
                        Feedbyme Media                    Work From Home",
"Education Counseling
                        The Yellow Class                    Gurgaon",
"Content Writing
                        Tentaran.com                    Delhi",
"Digital Marketing
                        FranchiseByte                    Work From Home",
"Web Development
                        Ideoholics Design Studio                    Work From Home",
"Business Development (Sales)
                        Ellipsonic                    Bangalore",
"Web Development
                        Zyvka                    Work From Home",
"Backend Development
                        Ideoholics Design Studio                    Work From Home",
"Web Development
                        Computer Software Solutions                    Kolkata",
"Graphic Design
                        Zyvka                    Work From Home",
"Business Development (Sales)
                        Pannalal Bengali And Other Grocery Stores OPC Private Limited                    Bangalore",
"Human Resources (HR)
                        Dvara Money                    Hyderabad",
"Fashion Design
                        Vibrant Zomo                    Nagpur",
"Gmail API Development
                        SecySmart Technologies                    Work From Home",
"Graphic Design
                        Shreyans Industries                    Work From Home",
"Web Development
                        Rages India Revolution Private Limited                    Work From Home",
"Call Center Operations
                        Lead Mines Media Publicity LLP                    Work From Home",
"Call Center Operations
                        Lead Mines Publicity LLP                    Work From Home",
"Technical Support
                        Handout Foundation                    Work From Home",
"Mobile App Development
                        Pannalal Bengali And Other Grocery Stores OPC Private Limited                    Work From Home",
"Graphic Design
                        Feeding From Far                    Work From Home",
"Software Application Testing
                        EFeedor                    Work From Home",
"Graphic Design
                        True Value Access LLP                    Work From Home",
"Telecalling
                        Eta Solution                    Work From Home",
"Illustration/Comic Art
                        Banzan Ventures                    Work From Home",
"Quality Analysis
                        Techolution                    Work From Home",
"Social Media Marketing
                        Angel AI Solutions Private Limited                    Work From Home",
"Mobile App Development
                        EcoConsumer Solutions Private Limited                    Work From Home",
"Subject Matter Expert (SME) - Mathematics
                        Refresh Kid LLC                    Work From Home",
"Business Development (Sales)
                        EFeedor                    ChennaiCoimbatoreKozhikodeMangaluruMysuruThiruvananthapuramHubliKochiHyderabadShivamoggaAmaravathiBelgaumBangalore",
"Manufacturing and Production
                        Soudamini Instruments                    Pune",
"Content Writing (Hindi - Medical)
                        Indika AI Private Limited                    Work From Home",
"Customer Service
                        RUDRAX LOGICARE PRIVATE LIMITED                    Delhi",
"Web Development
                        Pursueit                    Work From Home",
"Online Lead Nurturing
                        Expletus Marketing                    Work From Home",
"Human Resources (HR)
                        Ketiot Infosystem Private Limited                    DelhiPatnaBangalore",
"React Native Development
                        Phera (Ori Ventures Private Limited)                    Work From Home",
"Video Editing
                        DATAPKT PRIVATE LIMITED                    Gurgaon",
"Event Management (Science Events)
                        ScienceUtsav                    Mumbai",
"Data Analytics
                        Passosync Analytics                    Work From Home",
"Business Development (Sales)
                        Artists Association Of India                    Work From Home",
"Web Development
                        Capaz Software Labs                    Work From Home",
"Content Writing
                        MiM-Essay                    Work From Home",
"Social Media Marketing
                        GoMechanic                    Gurgaon",
"Graphic Design
                        GoMechanic                    Gurgaon",
"Social Media Content Creation
                        Amit Kumar Singh                    Work From Home",
"Marketing
                        Subhgodaya Agro Foods Private Limited                    Lucknow",
"Technical Project Management
                        Zansys Technologies                    Work From Home",
"Social Research
                        Shining Tomorrow Foundation                    Work From Home",
"Social Research
                        Shining Tomorrow Foundation                    Work From Home",
"Content Writing
                        ProTeam Softwares India Private Limited                    Chennai",
"Business Development (Sales)
                        Mealawe                    Work From Home",
"Social Media Marketing
                        Sanchvi                    Bangalore",
"Finance (Order To Cash/ OTC)
                        Hilti India                    Gurgaon",
"Operations
                        Contexto                    Work From Home",
"LinkedIn Management
                        Gautam  Kumawat                    Work From Home",
"Teaching (Soft Skills)
                        Be Dauntless Foundation                    Work From Home",
"Mobile App Development
                        Aayinimantra                    Work From Home",
"Textile Designing
                        Raman Kant Munjal Foundation                    DelhiGurgaon",
"Backend Development
                        ProcMart                    ChennaiDelhiGurgaonPuneHyderabadNoidaPanchkulaAndra",
"Law/Legal (Privacy/Data Protection/Techno Legal)
                        The Consent Bank                    Work From Home",
"Crafts & Design (Terracotta & Paper Material)
                        Raman Kant Munjal Foundation                    DelhiGurgaon",
"Digital Marketing
                        Instamagica                    AhmedabadRajkotVadodara",
"Web Development
                        GrowthGear                    Work From Home",
"Social Media Marketing
                        NsN Co                    Work From Home",
"Tally ERP Management
                        Saj International Events & Entertainment                    Work From Home",
"Accounts And Audit
                        J L Jain & Co                    Kanpur Dehat",
"Business Development (Sales)
                        Danbro By Mr Brown (AKLPIT FOODS LLP)                    Chandigarh",
"Business Development (Sales)
                        AAAKC SOLUTIONS PRIVATE LIMITED                    DelhiJaipur",
"Graphic Design
                        Tiysol Corporation                    Work From Home",
"Data Research
                        ISchoolConnect Technologies India                    Work From Home",
"Digital Marketing
                        Learning Synapses Education Solutions LLP                    Work From Home",
"Content Writing
                        Coach For Mind                    Work From Home",
"Content Writing
                        Shobha Managoli                    Work From Home",
"Social Media Marketing
                        Ed Buddy                    Work From Home",
"Fashion Styling
                        Ramp Asia                    Delhi",
"Business Development (Sales)
                        MyDash LLC                    Work From Home",
"Social Media Marketing
                        Red Dot Apps                    Work From Home",
"Business Development (Sales)
                        Baligotrips.com                    Work From Home",
"Operations
                        Aaratrika Apparels Private Limited                    Ludhiana",
"Video Making/Editing
                        Jai Mata Di Art & Creations                    Work From Home",
"Human Resources (HR)
                        Planetalent Services Private Limited (Talent-Village)                    Work From Home",
"Email Marketing
                        Bada Business                    FaridabadGhaziabadGurgaonHapurGreater NoidaDadriBulandshahrNoida",
"Online Radio Jockey Anchoring
                        Melot Technologies Private Limited                    Work From Home",
"Display Advertising
                        Bada Business                    FaridabadGhaziabadGurgaonHapurGreater NoidaDadriBulandshahrNoida",
"Lead Generation
                        Bada Business                    FaridabadGhaziabadGurgaonHapurGreater NoidaDadriBulandshahrNoida",
